"Record","Species","Country","Locality","y","x","host","year","authority","yearrange_earliestyear","yearrange_latestyear","soloyear_earliest","soloyear_latest","decade_est","Species_current","PointsDensity_90","PointsDensity_75"
16179,"Hyalomma rufipes","Tanzania","not given",-5.3517,35.6096,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.500588687839628,0.417157239866357
16180,"Hyalomma rufipes","Tanzania","not given",-5.4266,35.855,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.494796461673381,0.412330384727817
16181,"Hyalomma rufipes","Tanzania","not given",-5.6117,35.7707,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.485854417139698,0.404878680949748
16182,"Hyalomma rufipes","Tanzania","not given",-5.7953,35.783,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.478301351239802,0.398584459366502
16183,"Hyalomma rufipes","Tanzania","not given",-6.0527,35.7705,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.468359722471152,0.39029976872596
16184,"Hyalomma rufipes","Tanzania","not given",-5.6982,35.983,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.479415041563745,0.399512534636455
16185,"Hyalomma rufipes","Tanzania","not given",-5.7986,35.3696,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.466310684954443,0.388592237462036
16186,"Hyalomma rufipes","Tanzania","not given",-5.7062,35.2992,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.467198490529501,0.389332075441251
16187,"Hyalomma rufipes","Tanzania","not given",-5.4184,35.2264,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.488026498072992,0.40668874839416
16188,"Hyalomma rufipes","Tanzania","not given",-5.7592,35.0971,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.447484638795767,0.372903865663139
16189,"Hyalomma rufipes","Tanzania","not given",-5.8819,34.9618,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.423363877707843,0.352803231423203
16190,"Hyalomma rufipes","Tanzania","not given",-5.7271,34.849,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.421446572676231,0.351205477230193
16191,"Hyalomma rufipes","Tanzania","not given",-5.6803,34.5595,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.39110664183432,0.3259222015286
16192,"Hyalomma rufipes","Tanzania","not given",-5.7889,34.3191,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.347047695883154,0.289206413235962
16193,"Hyalomma rufipes","Tanzania","not given",-4.771,36.161,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.505749560081426,0.421457966734522
16194,"Hyalomma rufipes","Tanzania","not given",-5.2976,37.1093,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.424593660193563,0.353828050161303
16195,"Hyalomma rufipes","Tanzania","not given",-4.6368,37.3506,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.458348643219192,0.38195720268266
16196,"Hyalomma rufipes","Tanzania","not given",-4.4398,37.2711,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.475080841093556,0.395900700911297
16197,"Hyalomma rufipes","Tanzania","not given",-4.1032,36.3534,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.526702472984755,0.438918727487296
16198,"Hyalomma rufipes","Tanzania","not given",-4.7176,38.7578,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.363893968814106,0.303244974011755
16199,"Hyalomma rufipes","Tanzania","not given",-4.7813,38.3025,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.400780274904198,0.333983562420165
16200,"Hyalomma rufipes","Tanzania","not given",-4.7102,38.2112,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.415128688897487,0.34594057408124
16201,"Hyalomma rufipes","Tanzania","not given",-4.2815,37.897,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.472153524944764,0.393461270787303
16202,"Hyalomma rufipes","Tanzania","not given",-3.9629,37.7681,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.50469312451249,0.420577603760408
16203,"Hyalomma rufipes","Tanzania","not given",-3.886,37.6805,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.514623023038651,0.428852519198876
16204,"Hyalomma rufipes","Tanzania","not given",-3.8096,37.9096,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.502937498219948,0.419114581849957
16205,"Hyalomma rufipes","Tanzania","not given",-4.3071,38.3555,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.439312073343462,0.366093394452885
16206,"Hyalomma rufipes","Tanzania","not given",-3.2898,37.7134,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.542286503552622,0.451905419627185
16207,"Hyalomma rufipes","Tanzania","not given",-3.386,37.5844,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.548637405791706,0.457197838159755
16208,"Hyalomma rufipes","Tanzania","not given",-3.3846,37.1686,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.565907860427906,0.471589883689922
16209,"Hyalomma rufipes","Tanzania","not given",-3.1427,36.8301,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.58005813262677,0.483381777188975
16210,"Hyalomma rufipes","Tanzania","not given",-3.0157,36.7037,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.585308936727651,0.487757447273043
16211,"Hyalomma rufipes","Tanzania","not given",-2.8312,37.1708,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.600047458864674,0.500039549053895
16212,"Hyalomma rufipes","Tanzania","not given",-2.637,36.706,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.615143908559553,0.512619923799628
16213,"Hyalomma rufipes","Tanzania","not given",-2.5261,36.78,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.6234548163955,0.519545680329583
16214,"Hyalomma rufipes","Tanzania","not given",-2.5298,36.5427,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.614788215333599,0.512323512777999
16215,"Hyalomma rufipes","Tanzania","not given",-2.3473,36.4411,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.626384708232458,0.521987256860382
16216,"Hyalomma rufipes","Tanzania","not given",-2.7368,36.4583,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.594001604995083,0.495001337495903
16217,"Hyalomma rufipes","Tanzania","not given",-2.8694,36.2875,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.576998773669005,0.480832311390838
16218,"Hyalomma rufipes","Tanzania","not given",-3.175,36.4654,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.569728319722413,0.474773599768678
16219,"Hyalomma rufipes","Tanzania","not given",-3.2533,36.4588,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.565676110557777,0.471396758798147
16220,"Hyalomma rufipes","Tanzania","not given",-3.9315,36.4339,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.532270366021494,0.443558638351245
16221,"Hyalomma rufipes","Tanzania","not given",-3.7949,36.562,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.539380134265418,0.449483445221181
16222,"Hyalomma rufipes","Tanzania","not given",-3.6391,36.2914,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.546225878956172,0.455188232463477
16223,"Hyalomma rufipes","Tanzania","not given",-3.4669,36.1701,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.551749085354858,0.459790904462382
16224,"Hyalomma rufipes","Tanzania","not given",-3.7934,35.7633,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.554634849136738,0.462195707613948
16225,"Hyalomma rufipes","Tanzania","not given",-3.7455,35.8492,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.551833121060309,0.459860934216924
16226,"Hyalomma rufipes","Tanzania","not given",-2.8734,35.8227,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.554684004438597,0.462236670365497
16227,"Hyalomma rufipes","Tanzania","not given",-1.9209,35.3711,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.591085739797292,0.492571449831077
16228,"Hyalomma rufipes","Tanzania","not given",-2.1522,35.4883,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.577735979067344,0.481446649222787
16229,"Hyalomma rufipes","Tanzania","not given",-3.3114,35.5375,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.556244685272629,0.463537237727191
16230,"Hyalomma rufipes","Tanzania","not given",-3.3119,35.2134,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.576832315942255,0.480693596618546
16231,"Hyalomma rufipes","Tanzania","not given",-3.3222,35.0397,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.594548581857818,0.495457151548182
16232,"Hyalomma rufipes","Tanzania","not given",-2.7666,35.1788,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.569361827225596,0.474468189354664
16233,"Hyalomma rufipes","Tanzania","not given",-2.2328,34.8274,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.595969182494506,0.496640985412088
16234,"Hyalomma rufipes","Tanzania","not given",-2.052,34.6585,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.599937293888916,0.49994774490743
16235,"Hyalomma rufipes","Tanzania","not given",-1.9021,34.2215,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.610285850355345,0.508571541962788
16236,"Hyalomma rufipes","Tanzania","not given",-2.0627,33.6299,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.667341811887321,0.556118176572768
16237,"Hyalomma rufipes","Tanzania","not given",-2.5568,32.893,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.764879026443663,0.637399188703052
16238,"Hyalomma rufipes","Tanzania","not given",-2.6381,32.9561,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.792859192472453,0.660715993727044
16239,"Hyalomma rufipes","Tanzania","not given",-2.8181,32.9049,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.83025315739027,0.691877631158558
16240,"Hyalomma rufipes","Tanzania","not given",-2.9942,32.0453,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.625218697303127,0.521015581085939
16241,"Hyalomma rufipes","Tanzania","not given",-2.815,33.0884,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.857033114798663,0.714194262332219
16242,"Hyalomma rufipes","Tanzania","not given",-2.7905,33.1399,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.852832632886373,0.710693860738644
16243,"Hyalomma rufipes","Tanzania","not given",-2.8019,33.2157,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.857525412594557,0.714604510495464
16244,"Hyalomma rufipes","Tanzania","not given",-2.886,33.187,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.869869413644417,0.724891178037014
16245,"Hyalomma rufipes","Tanzania","not given",-2.8901,33.1197,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.870029851087985,0.725024875906654
16246,"Hyalomma rufipes","Tanzania","not given",-2.8765,33.3155,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.873456136995992,0.727880114163327
16247,"Hyalomma rufipes","Tanzania","not given",-2.8289,33.3084,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.866796214241811,0.722330178534842
16248,"Hyalomma rufipes","Tanzania","not given",-2.8308,33.3867,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.865779344966985,0.721482787472487
16249,"Hyalomma rufipes","Tanzania","not given",-2.8818,33.3791,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.872271630763688,0.726893025636407
16250,"Hyalomma rufipes","Tanzania","not given",-2.7462,33.3505,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.851466897510851,0.709555747925709
16251,"Hyalomma rufipes","Tanzania","not given",-2.8182,33.5678,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.855629395780795,0.713024496483996
16252,"Hyalomma rufipes","Tanzania","not given",-2.8015,33.9397,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.794598992247351,0.662165826872793
16253,"Hyalomma rufipes","Tanzania","not given",-2.8414,33.7658,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.829338943253418,0.691115786044515
16254,"Hyalomma rufipes","Tanzania","not given",-3.0423,33.6618,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.869327464028463,0.724439553357053
16255,"Hyalomma rufipes","Tanzania","not given",-2.9921,33.6279,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.866095316736891,0.721746097280742
16256,"Hyalomma rufipes","Tanzania","not given",-3.1266,33.7873,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.854274459676136,0.711895383063447
16257,"Hyalomma rufipes","Tanzania","not given",-2.9616,33.4116,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.883173060246484,0.735977550205403
16258,"Hyalomma rufipes","Tanzania","not given",-2.9739,33.4555,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.885668498657918,0.738057082214932
16259,"Hyalomma rufipes","Tanzania","not given",-2.9791,33.5069,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.879810204538604,0.733175170448837
16260,"Hyalomma rufipes","Tanzania","not given",-2.9535,33.5609,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.871802421064123,0.726502017553436
16261,"Hyalomma rufipes","Tanzania","not given",-2.9117,33.5281,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.870816956565484,0.725680797137904
16262,"Hyalomma rufipes","Tanzania","not given",-3.0174,33.41,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.891182953923318,0.742652461602765
16263,"Hyalomma rufipes","Tanzania","not given",-3.0383,33.4821,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.886602387328469,0.738835322773725
16264,"Hyalomma rufipes","Tanzania","not given",-3.0496,33.5468,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.879253607635733,0.732711339696444
16265,"Hyalomma rufipes","Tanzania","not given",-3.1075,33.5159,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.888024911973185,0.740020759977654
16266,"Hyalomma rufipes","Tanzania","not given",-3.1775,33.6378,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.87500564617051,0.729171371808759
16267,"Hyalomma rufipes","Tanzania","not given",-3.7132,33.8865,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.794645478763882,0.662204565636568
16268,"Hyalomma rufipes","Tanzania","not given",-3.6817,33.9564,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.780211880866802,0.650176567389002
16269,"Hyalomma rufipes","Tanzania","not given",-3.5628,33.8189,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.825782197188204,0.68815183099017
16270,"Hyalomma rufipes","Tanzania","not given",-3.3833,33.8029,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.844324048741812,0.703603373951511
16271,"Hyalomma rufipes","Tanzania","not given",-3.3869,33.9398,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.819909628170622,0.683258023475519
16272,"Hyalomma rufipes","Tanzania","not given",-3.3864,33.6279,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.870805909035521,0.725671590862934
16273,"Hyalomma rufipes","Tanzania","not given",-3.2609,33.7938,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.848287753537192,0.706906461280994
16274,"Hyalomma rufipes","Tanzania","not given",-4.3503,33.1035,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.635213298357304,0.529344415297753
16275,"Hyalomma rufipes","Tanzania","not given",-4.3554,32.7562,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.585840955979593,0.488200796649661
16276,"Hyalomma rufipes","Tanzania","not given",-4.492,33.1198,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.590237376386794,0.491864480322329
16277,"Hyalomma rufipes","Tanzania","not given",-4.6987,33.0941,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.515439485154761,0.429532904295634
16278,"Hyalomma rufipes","Tanzania","not given",-4.7916,33.0996,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.486204617633058,0.405170514694215
16279,"Hyalomma rufipes","Tanzania","not given",-4.6967,33.2604,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.530490162078022,0.442075135065019
16280,"Hyalomma rufipes","Tanzania","not given",-4.2659,33.241,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.675420535399713,0.562850446166428
16281,"Hyalomma rufipes","Tanzania","not given",-4.3377,33.4192,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.669667006620725,0.558055838850605
16282,"Hyalomma rufipes","Tanzania","not given",-4.6049,33.6242,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.575402964172281,0.479502470143568
16283,"Hyalomma rufipes","Tanzania","not given",-4.0362,32.9501,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.72655135904962,0.605459465874683
16284,"Hyalomma rufipes","Tanzania","not given",-4.0168,33.042,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.743635681425371,0.61969640118781
16285,"Hyalomma rufipes","Tanzania","not given",-4.0386,33.0871,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.748121164784805,0.623434303987338
16286,"Hyalomma rufipes","Tanzania","not given",-4.151,33.1598,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.711631049186403,0.593025874322003
16287,"Hyalomma rufipes","Tanzania","not given",-4.148,33.0876,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.707657289897461,0.589714408247885
16288,"Hyalomma rufipes","Tanzania","not given",-3.9128,32.8469,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.748965680179249,0.624138066816041
16289,"Hyalomma rufipes","Tanzania","not given",-3.791,32.7914,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.773153688450966,0.644294740375805
16290,"Hyalomma rufipes","Tanzania","not given",-3.8583,32.7359,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.73384930769157,0.611541089742975
16291,"Hyalomma rufipes","Tanzania","not given",-3.8006,32.6715,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.744614194669201,0.620511828891001
16292,"Hyalomma rufipes","Tanzania","not given",-3.7883,32.6202,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.722969414685726,0.602474512238105
16293,"Hyalomma rufipes","Tanzania","not given",-3.7713,32.5873,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.722969414685726,0.602474512238105
16294,"Hyalomma rufipes","Tanzania","not given",-3.687,32.5914,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.741224278719388,0.617686898932824
16295,"Hyalomma rufipes","Tanzania","not given",-3.627,32.5258,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.73319768961806,0.610998074681716
16296,"Hyalomma rufipes","Tanzania","not given",-3.5907,32.5908,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.764226911851951,0.636855759876626
16297,"Hyalomma rufipes","Tanzania","not given",-3.4573,32.5464,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.769535063805002,0.641279219837502
16298,"Hyalomma rufipes","Tanzania","not given",-3.2614,32.5561,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.784077709511889,0.653398091259907
16299,"Hyalomma rufipes","Tanzania","not given",-3.1823,32.6153,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.796436978496417,0.663697482080348
16300,"Hyalomma rufipes","Tanzania","not given",-3.3128,32.7246,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.824736591922518,0.687280493268765
16301,"Hyalomma rufipes","Tanzania","not given",-3.383,32.8709,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.849298788723161,0.707748990602635
16302,"Hyalomma rufipes","Tanzania","not given",-3.4397,32.8278,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.832952106199174,0.694126755165979
16303,"Hyalomma rufipes","Tanzania","not given",-3.2569,32.9793,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.876326260454553,0.730271883712127
16304,"Hyalomma rufipes","Tanzania","not given",-3.1145,32.9838,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.87466944128393,0.728891201069942
16305,"Hyalomma rufipes","Tanzania","not given",-3.2676,32.8459,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.854002119443108,0.711668432869257
16306,"Hyalomma rufipes","Tanzania","not given",-3.1596,33.1193,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.89053797678074,0.742114980650617
16307,"Hyalomma rufipes","Tanzania","not given",-3.0944,33.1222,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.886889933431391,0.739074944526159
16308,"Hyalomma rufipes","Tanzania","not given",-3.049,33.1016,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.883855090059781,0.736545908383151
16309,"Hyalomma rufipes","Tanzania","not given",-3.0472,33.164,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.8871665561339,0.739305463444916
16310,"Hyalomma rufipes","Tanzania","not given",-2.9845,33.1889,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.885910240956835,0.738258534130696
16311,"Hyalomma rufipes","Tanzania","not given",-2.9732,33.2452,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.887731717975731,0.739776431646443
16312,"Hyalomma rufipes","Tanzania","not given",-3.0176,33.3,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.892853613538782,0.744044677948985
16313,"Hyalomma rufipes","Tanzania","not given",-3.0315,33.2558,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.892567929379113,0.743806607815928
16314,"Hyalomma rufipes","Tanzania","not given",-3.1141,33.3299,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.897995990477608,0.748329992064674
16315,"Hyalomma rufipes","Tanzania","not given",-3.0972,33.3031,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.895813979180302,0.746511649316919
16316,"Hyalomma rufipes","Tanzania","not given",-3.0825,33.2568,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.895556720687617,0.746297267239681
16317,"Hyalomma rufipes","Tanzania","not given",-3.1214,33.2198,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.896754881170437,0.747295734308697
16318,"Hyalomma rufipes","Tanzania","not given",-3.2233,33.2009,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.896819676795615,0.747349730663013
16319,"Hyalomma rufipes","Tanzania","not given",-3.2184,33.3085,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.9,0.75
16320,"Hyalomma rufipes","Tanzania","not given",-3.1661,33.304,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.899392758240668,0.749493965200557
16321,"Hyalomma rufipes","Tanzania","not given",-3.3777,33.0691,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.881247624729337,0.734373020607781
16322,"Hyalomma rufipes","Tanzania","not given",-3.3985,33.1264,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.885362767575899,0.73780230631325
16323,"Hyalomma rufipes","Tanzania","not given",-3.3268,33.2186,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.895805848694767,0.746504873912306
16324,"Hyalomma rufipes","Tanzania","not given",-3.3643,33.2868,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.894263849358033,0.745219874465028
16325,"Hyalomma rufipes","Tanzania","not given",-3.4487,33.2986,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.887153646660684,0.73929470555057
16326,"Hyalomma rufipes","Tanzania","not given",-3.5404,33.3188,"not individually recorded","1955-1961","224",1955,1961,NA,NA,1950,"Hyalomma rufipes",0.876780698737651,0.730650582281376
