gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1932246130																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34315										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34315	34315			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	6	30			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246125																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33930										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33930	33930			1			unidentified	unidentified			native																					2017-06-17/2017-07-14				2017	7	5			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246122																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36537										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36537	36537			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	18			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246079																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41791										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41791	41791			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	11			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246077																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41704										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41704	41704			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	6	29			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246075																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41701										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41701	41701			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	6	29			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246074																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41703										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41703	41703			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	6	29			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246073																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41742										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41742	41742			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	6			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246072																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41790										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41790	41790			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	8			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246070																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41796										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41796	41796			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	14			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246068																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41925										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41925	41925			1			unidentified	unidentified			native																					2017-06-23/2017-07-30				2017	7	18			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246067																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41743										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41743	41743			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	6			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246065																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41792										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41792	41792			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	11			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246062																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41741										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41741	41741			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	5			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246061																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41797										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41797	41797			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	14			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246060																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41696										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41696	41696			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	6	26			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246058																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41702										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41702	41702			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	6	29			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932246057																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41740										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41740	41740			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	2			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245995																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41795										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41795	41795			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	13			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245985																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41700										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41700	41700			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	6	27			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245980																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41789										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41789	41789			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	7	8			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245972																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41699										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:41699	41699			1			unidentified	unidentified			native																					2017-06-19/2017-07-14				2017	6	27			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245715																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36590										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36590	36590			1			unidentified	unidentified			native																					2017-06-27/2017-07-31				2017	7	12			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245714																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36527										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36527	36527			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	5			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245713																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36530										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36530	36530			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	16			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245710																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36529										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36529	36529			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	15			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245709																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36528										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36528	36528			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	7			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245637																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36541										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36541	36541			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	24			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245636																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36540										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36540	36540			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	22			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245635																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36533										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36533	36533			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	18			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245634																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36531										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36531	36531			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	16			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245633																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36534										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36534	36534			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	18			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245632																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36532										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36532	36532			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	16			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
