gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1320529871	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m330d65917-0fdc-4ff2-a9b9-8ffbd3f6358e		Ledger Volume 75: USNM 382701-382725	Ledger Volume 75: USNM 382701-382725						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320517996	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3b7f46a76-942e-4020-a955-53a656f728d1		Ledger Volume 84: USNM 425451-425475	Ledger Volume 84: USNM 425451-425475						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320478100	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m34871cfc5-07b8-458b-b4ad-70a9c5b06111		Ledger Volume 84: USNM 425426-425450	Ledger Volume 84: USNM 425426-425450						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320469382	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3b7f46a76-942e-4020-a955-53a656f728d1		Ledger Volume 84: USNM 425451-425475	Ledger Volume 84: USNM 425451-425475						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320463065	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m37856e9ad-9609-4eda-9676-5180da9cf124		Ledger Volume 72: USNM 365776-365800	Ledger Volume 72: USNM 365776-365800						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320438308	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3ed46c4bf-6bc6-4cba-8672-6fafa8c3112a		Ledger Volume 75: USNM 380576-380600	Ledger Volume 75: USNM 380576-380600						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320402746	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3e9d06509-cb12-4fb9-aa54-849c57182100		Ledger Volume 72: USNM 367901-367925	Ledger Volume 72: USNM 367901-367925						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320382607	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3453e3521-c218-4a51-9a61-487c5bf3fde0		Ledger Volume 94: USNM 469941-469950	Ledger Volume 94: USNM 469941-469950						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320374020	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m31ce65d20-8998-4515-bdfc-8624560584c5		Ledger Volume 75: USNM 380551-380575	Ledger Volume 75: USNM 380551-380575						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320353286	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m330d65917-0fdc-4ff2-a9b9-8ffbd3f6358e		Ledger Volume 75: USNM 382701-382725	Ledger Volume 75: USNM 382701-382725						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320336449	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3f8174a33-fb56-4b85-82b1-f983c4885976		Ledger Volume 94: USNM 470261-470270	Ledger Volume 94: USNM 470261-470270						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
