gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID
1436964491																										urn:catalog:RBINS:mam:438539									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:438539	11590			1			MALE						skull	Present														111628		VERTEBRATES/23529	1948-01-16T00:00:00				1948	1	16									111628				Lufwa (stream)			CD	Katanga, Parc nat. Upemba		Lusinga																																											1493036			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:02.429Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:02.429Z	2020-05-29T04:36:40.619Z	true			
1436964484																										urn:catalog:RBINS:mam:438538									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:438538	11590			1			MALE						mise-en-peau	Present														111628		VERTEBRATES/23529	1948-01-16T00:00:00				1948	1	16									111628				Lufwa (stream)			CD	Katanga, Parc nat. Upemba		Lusinga																																											1493035			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:07.333Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:07.333Z	2020-05-29T04:36:40.619Z	true			
1436964445																										urn:catalog:RBINS:mam:437765									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:437765	16271			1				JUVENILE					mise-en-peau	Present														120749		VERTEBRATES/32650	1950-03-20T00:00:00				1950	3	20									120749							RW	Parc nat. Kagera																																													1289910			Misonne Xavier (M.)	1963-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:00.177Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:00.177Z	2020-05-29T04:36:40.619Z	true			
1436962965																										urn:catalog:RBINS:mam:430990									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:430990	11602			1			MALE						skull	Present														102689		VERTEBRATES/14590	1948-04-01T00:00:00				1948	4	1									102689				Buye-Bala (stream)			CD	Katanga, Parc nat. Upemba																																													1294216			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:07.294Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:07.294Z	2020-05-29T04:36:40.619Z	true			
1436962551																										urn:catalog:RBINS:mam:428091									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:428091	11598			1			MALE						skull	Present														111622		VERTEBRATES/23523	1948-01-11T00:00:00				1948	1	11									111622				Lufwa (stream)			CD	Katanga, Parc nat. Upemba		Lusinga																																											1489774			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:07.366Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:07.366Z	2020-05-29T04:36:40.619Z	true			
1436962543																										urn:catalog:RBINS:mam:428090									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:428090	11598			1			MALE						skin	Present														111622		VERTEBRATES/23523	1948-01-11T00:00:00				1948	1	11									111622				Lufwa (stream)			CD	Katanga, Parc nat. Upemba		Lusinga																																											1489773			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:00.112Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:00.112Z	2020-05-29T04:36:40.619Z	true			
1436957172																										urn:catalog:RBINS:mam:397603									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:397603	11612			1									skull	Present														111917		VERTEBRATES/23818	1949-06-03T00:00:00				1949	6	3									111917							CD	Katanga, Parc nat. Upemba		Lusinga									-8.933333	27.2																																	1315598			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:00.142Z							COORDINATE_ROUNDED		true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:00.142Z	2020-05-29T04:36:40.619Z	true			
1436956939																										urn:catalog:RBINS:mam:395280									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:395280	13016			2				JUVENILE					undefined	Present														120688		VERTEBRATES/32589	1946-12-01T00:00:00				1946	12										120688							RW	Parc nat. Kagera																																													1317151			Frechkop Serge (M.)	1959-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:00.141Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:00.141Z	2020-05-29T04:36:40.619Z	true			
1436956648																										urn:catalog:RBINS:mam:391823									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:391823	11592			1			FEMALE						mise-en-peau	Present														112039		VERTEBRATES/23940	1948-06-08T00:00:00				1948	6	8								general comments: tête de source	112039							CD																																														1477947			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:07.350Z	1495.0	100.0							false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:07.350Z	2020-05-29T04:36:40.619Z	true			
1436956640																										urn:catalog:RBINS:mam:670543									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:670543	11593			1			FEMALE						mise-en-peau	Present														112039		VERTEBRATES/23940	1948-06-08T00:00:00				1948	6	8								general comments: tête de source	112039							CD																																														1477949			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:00.126Z	1495.0	100.0							false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:00.126Z	2020-05-29T04:36:40.619Z	true			
1436956633																										urn:catalog:RBINS:mam:391824									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:391824	11592			1			FEMALE						skull	Present														112039		VERTEBRATES/23940	1948-06-08T00:00:00				1948	6	8								general comments: tête de source	112039							CD																																														1477948			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:48:58.436Z	1495.0	100.0							false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:48:58.436Z	2020-05-29T04:36:40.619Z	true			
1436956300																										urn:catalog:RBINS:mam:389656									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:389656	11597			1			MALE						skull	Present														111867		VERTEBRATES/23768	1948-03-16T00:00:00				1948	3	16									111867							CD	Katanga, Parc nat. Upemba		Lusinga									-8.933333	27.2																																	1477403			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:02.395Z	1760.0	100.0					COORDINATE_ROUNDED		true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:02.395Z	2020-05-29T04:36:40.619Z	true			
1436956291																										urn:catalog:RBINS:mam:389655									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:389655	11597			1			MALE						skin	Present														111867		VERTEBRATES/23768	1948-03-16T00:00:00				1948	3	16									111867							CD	Katanga, Parc nat. Upemba		Lusinga									-8.933333	27.2																																	1477402			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:48:58.435Z	1760.0	100.0					COORDINATE_ROUNDED		true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:48:58.435Z	2020-05-29T04:36:40.619Z	true			
1436955620																										urn:catalog:RBINS:mam:385701									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:385701	11611			1			MALE						skull	Present														111911		VERTEBRATES/23812	1949-04-13T00:00:00				1949	4	13									111911							CD	Katanga, Parc nat. Upemba		Lusinga									-8.933333	27.2																																	1323190			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:07.271Z							COORDINATE_ROUNDED		true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:07.271Z	2020-05-29T04:36:40.619Z	true			
1436950308																										urn:catalog:RBINS:mam:353173									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:353173	11591			1			FEMALE						mise-en-peau	Present														102696		VERTEBRATES/14597	1948-04-08T00:00:00				1948	4	8									102696				Buye-Bala (stream)			CD	Katanga, Parc nat. Upemba																																													1466395			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:02.347Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:02.347Z	2020-05-29T04:36:40.619Z	true			
1436950301																										urn:catalog:RBINS:mam:353174									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:353174	11591			1			FEMALE						skull	Present														102696		VERTEBRATES/14597	1948-04-08T00:00:00				1948	4	8									102696				Buye-Bala (stream)			CD	Katanga, Parc nat. Upemba																																													1466396			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:07.324Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:07.324Z	2020-05-29T04:36:40.619Z	true			
1436949535																										urn:catalog:RBINS:mam:348703									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:348703	11607			1			FEMALE						skull	Present														111508		VERTEBRATES/23409	1948-10-09T00:00:00				1948	10	9									111508							CD			Lusinga																																											1346680			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:07.281Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:07.281Z	2020-05-29T04:36:40.619Z	true			
1436949512																										urn:catalog:RBINS:mam:348638									en	CC_BY_NC_4_0											Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PRESERVED_SPECIMEN				urn:catalog:RBINS:mam:348638	11609			1			MALE						skull	Present														111515		VERTEBRATES/23416	1948-10-19T00:00:00				1948	10	19									111515							CD			Lusinga																																											1464901			Frechkop Serge (M.)	1951-01-01T00:00:00				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			8138eb72-f762-11e1-a439-00145eb45e9a	BE	2020-06-08T16:49:00.100Z									false	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae Thomas, 1893		DWC_ARCHIVE	2020-06-08T16:49:00.100Z	2020-05-29T04:36:40.619Z	true			
